Id,SalePrice
1461,117364.56695069687
1462,156245.0738156373
1463,192561.4973065437
1464,186012.7430153637
1465,184387.56288801393
1466,180975.67087662977
1467,171651.7702486768
1468,169775.14125502898
1469,183111.75662885275
1470,117739.95865082504
1471,189002.65594464872
1472,97872.74317523839
1473,95324.35232165028
1474,147679.3034571868
1475,128027.8015032497
1476,413765.1941423464
1477,251245.88087938743
1478,294054.9345384365
1479,285478.0953917112
1480,508068.98201374797
1481,352576.4373806786
1482,215359.57815243534
1483,162558.00180328346
1484,170300.2093434567
1485,176235.34004140817
1486,192924.7987159807
1487,340178.575213115
1488,235077.22818258964
1489,204847.27921129914
1490,215376.76407753307
1491,187552.93248623016
1492,103444.28130687318
1493,187854.65050435043
1494,295427.84707621805
1495,286949.847855765
1496,222628.05455332642
1497,181776.76079660762
1498,166509.08742566488
1499,158920.50219044095
1500,148112.04037256705
1501,175232.20605157124
1502,155981.909531321
1503,295532.23041123076
1504,249860.99064721147
1505,230294.48863506416
1506,181705.52692591728
1507,240170.1536749015
1508,195324.7956172568
1509,155055.6579916056
1510,144434.4942019531
1511,146712.47231494897
1512,147788.69715112558
1513,120544.5590667302
1514,157359.0914869628
1515,183358.24687725943
1516,160357.26540118552
1517,156036.19733447838
1518,134314.92933536568
1519,203121.39638418442
1520,136273.27665286756
1521,134025.77954665196
1522,162067.51835578887
1523,114978.78956916307
1524,126412.75522253051
1525,118093.52064528789
1526,129926.76055825209
1527,104112.2693829968
1528,147735.7622461041
1529,139607.84868744912
1530,162918.66388065013
1531,110449.3655508037
1532,102381.06421775001
1533,131316.25543109214
1534,121067.27470584447
1535,150729.6280302956
1536,119155.50661542143
1537,71095.77927303176
1538,168586.31245340256
1539,182346.22206880836
1540,112400.88889812128
1541,140096.74691127014
1542,141028.6206339657
1543,198167.91997584057
1544,71370.60101125074
1545,116501.06208138407
1546,130596.02647395531
1547,132830.46851262357
1548,126963.02430942668
1549,101935.12112530686
1550,144468.43977296614
1551,121352.37888209864
1552,134425.8671834629
1553,128839.33249433366
1554,103117.99168803003
1555,180189.9467792631
1556,114783.96817918398
1557,119431.07254915795
1558,101227.35053459773
1559,85759.60802198545
1560,142159.73417797565
1561,128687.64100058161
1562,133030.41534382704
1563,123329.56487746841
1564,157058.2864745794
1565,154947.32635766556
1566,245157.80455526998
1567,79966.69956658556
1568,226385.9732183406
1569,147002.45872334458
1570,126782.17710151966
1571,116180.68708531687
1572,142122.2340919522
1573,249333.28385487894
1574,121874.34075060916
1575,205789.59674438296
1576,212997.8365422229
1577,189251.4319504239
1578,145904.58017843586
1579,149477.70372226654
1580,186610.4089550128
1581,165962.13077790666
1582,136612.8935986507
1583,300002.4593777657
1584,234461.2967101912
1585,142666.14452453892
1586,67491.1307036281
1587,92245.12510128757
1588,135958.04856435355
1589,98890.54339260812
1590,126935.40696176168
1591,90276.05146019591
1592,145421.73543805603
1593,116815.24762958978
1594,121097.54236569216
1595,122472.8440711726
1596,246769.765274012
1597,201416.28746942646
1598,195514.51432705286
1599,165830.09007362646
1600,182027.95049222812
1601,64206.98514187196
1602,110860.74901361747
1603,63395.07579448057
1604,277595.8817102677
1605,233670.18191600975
1606,162497.23898868816
1607,152494.7351336557
1608,212725.69720456327
1609,179322.3482163903
1610,163765.1386794851
1611,153052.78318673908
1612,161270.05418825505
1613,168183.08870386714
1614,116177.04397006135
1615,81119.95132405379
1616,73695.44877955117
1617,83162.17912613878
1618,124763.36961642929
1619,123638.192978018
1620,161449.64873730426
1621,133811.60134587437
1622,143343.42451886483
1623,262444.8075079918
1624,195751.539038364
1625,119622.34160713444
1626,159070.89166626407
1627,184853.144240755
1628,260867.99369495144
1629,185736.0983378329
1630,356660.7656358453
1631,236614.94152835736
1632,261927.6173770904
1633,175010.47775634166
1634,189781.0367260129
1635,179640.52504531553
1636,157039.00142236653
1637,194322.00416773208
1638,207105.7250106815
1639,179641.33625709204
1640,235494.00789434495
1641,183155.71228200148
1642,227518.99898259298
1643,233766.4415749793
1644,241242.37843101224
1645,191309.38927602555
1646,158081.44282660194
1647,171477.66520444132
1648,131775.9841207885
1649,135959.11783314485
1650,116713.53981932791
1651,122900.52004965917
1652,101496.79963607075
1653,97458.5927171603
1654,148575.51464607223
1655,155299.84787952856
1656,147123.4982511849
1657,148495.85326534047
1658,147958.9008774458
1659,137496.6329702773
1660,146194.19435636344
1661,455453.98152645165
1662,414628.8337657868
1663,397386.0905364154
1664,481909.0333164997
1665,308664.8250017482
1666,323200.9686135966
1667,396934.5687591591
1668,364610.7739763029
1669,304721.2502042852
1670,369185.9059706536
1671,254715.7697488644
1672,422703.21049278456
1673,312570.69392500713
1674,242603.19358647527
1675,184097.1879781195
1676,184439.97810395106
1677,210544.05632769348
1678,456980.2336451511
1679,383805.9202909188
1680,366903.7953752061
1681,247048.15019124417
1682,325667.84467932204
1683,181202.78023244513
1684,172187.78636028495
1685,172183.01536035535
1686,167854.80710157275
1687,166713.4002850976
1688,180311.34310759473
1689,187928.48582418685
1690,188403.72402831333
1691,180133.7032425626
1692,250570.86055005484
1693,171069.0542964131
1694,184375.66070147144
1695,165925.05672729833
1696,245093.1491308983
1697,160683.6366792717
1698,366789.6055361303
1699,336887.9925045406
1700,250940.0694223377
1701,275130.6477613226
1702,262140.7745696183
1703,263933.96086304646
1704,294043.7348884493
1705,228182.8253731051
1706,436477.716739761
1707,217169.08177350293
1708,215417.51671727913
1709,290532.00023561035
1710,233677.72180517035
1711,260571.39516392062
1712,280235.3674766078
1713,244284.45070603216
1714,226717.59530994637
1715,208892.61538103138
1716,176840.14355437024
1717,186365.85673362456
1718,140782.5087549625
1719,202842.2023890733
1720,249321.76332045285
1721,176616.34314595064
1722,126463.17148607258
1723,164541.11939954045
1724,221508.30562677086
1725,245139.1183833765
1726,184676.73058603046
1727,162625.95620140064
1728,185359.521311382
1729,152934.1929495739
1730,146072.13118760023
1731,126241.25288569137
1732,113613.83965265949
1733,117097.16654451846
1734,117883.97416253232
1735,135009.0804059935
1736,121768.77837677942
1737,314299.0024382597
1738,221942.1994983484
1739,309031.4206982025
1740,233728.2453825644
1741,187377.75762311427
1742,170679.87959731455
1743,181511.30880497216
1744,333027.2169234554
1745,220883.76878542118
1746,227456.55241572778
1747,240895.3333063028
1748,234385.12845327266
1749,167093.6692384036
1750,150713.70236790308
1751,231872.5996266858
1752,120801.51615616905
1753,131005.19259757423
1754,188505.58898533095
1755,181063.2303340537
1756,116303.5037202263
1757,117651.10823518324
1758,142087.7908921643
1759,162222.0674904176
1760,168202.82075073756
1761,143725.44924495489
1762,169191.83067427942
1763,159126.86278377872
1764,121312.62680525768
1765,155230.43546645978
1766,166876.5972680627
1767,207118.9896444858
1768,138175.19479631048
1769,185084.61182570117
1770,146418.26236946683
1771,140545.59858770546
1772,143482.82063825394
1773,139725.26496639245
1774,131512.8884069755
1775,135854.91577349152
1776,125209.90742390543
1777,113165.2063975276
1778,138769.16343330638
1779,118804.40660980485
1780,176445.02464211892
1781,129680.39913259694
1782,77176.73045820309
1783,131334.35949485278
1784,99573.56188584625
1785,105276.04116159957
1786,150277.50331681356
1787,145887.37266340284
1788,53444.21144425001
1789,88182.73688469137
1790,80184.81030730532
1791,158060.0852019416
1792,148869.27475321415
1793,127789.77993445766
1794,149331.9779909203
1795,129997.28051907102
1796,122809.04345290661
1797,117587.90141580187
1798,117308.03979493989
1799,108822.6430859385
1800,125335.2408539589
1801,126471.40691306972
1802,150423.8914621055
1803,133880.27272232433
1804,136114.68381127258
1805,138030.10046490058
1806,110079.15894839258
1807,135184.77904504215
1808,114629.4581293738
1809,119730.03736358245
1810,138418.32958544107
1811,90865.63558858886
1812,97704.00014132693
1813,116407.15620319323
1814,86944.82042778528
1815,56867.27386819716
1816,93840.19751902609
1817,118014.78246683003
1818,122524.59517530793
1819,114750.4350099816
1820,55021.3636892193
1821,110389.59387875145
1822,142272.29582456505
1823,42523.08603638745
1824,116954.92468417833
1825,124793.1281888562
1826,101854.76611406192
1827,114156.65673732288
1828,135968.54744002403
1829,122980.14290713446
1830,132352.40702324494
1831,156401.92377622658
1832,105827.69436519047
1833,134064.2145312987
1834,113898.53249394831
1835,157944.30303064038
1836,120452.34660110371
1837,84782.6865143027
1838,128586.52405826995
1839,85181.06034301028
1840,167471.785972948
1841,156200.7413635303
1842,94992.4704896676
1843,137040.30153031586
1844,136284.29429635065
1845,149915.82619156362
1846,153521.29053495385
1847,176176.17590302133
1848,58664.94171636232
1849,115427.70146433066
1850,119144.20549583739
1851,139035.05336644998
1852,130503.36209220187
1853,132663.32136166902
1854,167789.5597657019
1855,139893.3487084789
1856,219918.6675051838
1857,145235.08972287847
1858,136947.39304808754
1859,124002.33756096728
1860,165577.84585464015
1861,124002.33756096728
1862,305355.887436547
1863,300315.9835357366
1864,300315.9835357366
1865,375100.7975258965
1866,364904.9949383198
1867,247184.90378453868
1868,300161.03441441397
1869,209484.3667662122
1870,241293.75320329348
1871,268423.3878300131
1872,174913.0973983164
1873,243361.48361880938
1874,147885.89430974968
1875,209700.93177409063
